"","SpecCode","predator.name","gbif.taxon.id","dietary.niche.width","Cnidaria.other","Anthozoa","Annelida.other","Polychaeta","Clitellata","Mollusca.other","Polyplacophora","Bivalvia","Gastropoda","Cephalopoda","Brachiopoda.other","Arthropoda.other","Ostracoda","Maxillopoda","Malacostraca","Insecta","Echinodermata.other","Ophiuroidea","Echinoidea","Holothuroidea","Chordata.other","Actinopterygii","Chondrichthyes","Amphibia","Reptilia","Aves","Mammalia","Plantae.other","Animalia.other","Marine","Freshwater","DietTroph","DietSeTroph","FoodTroph","FoodSeTroph","gbif.taxon.occ.count","OCClog","DNW","DNWcorr","biome"
"1:2219",7139,"Macrourus whitsoni",5215151,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.47","0.49",153,5.03043792139244,0.222222222222222,0.121376915542969,"Marine"
"1:2220",7141,"Echiodon cryomargarites",2346506,8,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"-1",0,"null","null","null","null",577,6.3578422665081,0.296296296296296,0.15144691472291,"Marine"
"1:2221",7145,"Lampris immaculatus",2400462,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.39","0.7",17,2.83321334405622,0.0740740740740741,0.0115316512605945,"Marine"
"1:2222",7151,"Pseudocyttus maculatus",2415336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.609999895","0.5671",13861,9.53683442021335,0.0740740740740741,-0.276893571458663,"Marine"
"1:2223",7171,"Paraliparis meganchus",2336378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.32","0.44",14,2.63905732961526,0.037037037037037,-0.0231719580786801,"Marine"
"1:2224",7187,"Arothron manilensis",2407348,5,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.83","null","3.5","0.37",625,6.4377516497364,0.185185185185185,0.0383216155666212,"Marine"
"1:2225",7188,"Arothron immaculatus",2407364,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","2.52","0.2",470,6.1527326947041,0.0740740740740741,-0.0654038400232357,"Marine"
"1:2226",7197,"Amblygobius decussatus",2378282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","2.72","0.24",315,5.75257263882563,0.037037037037037,-0.0891012524831735,"Marine"
"1:2227",7198,"Amblygobius phalaena",2378306,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","2.74","0.18",1482,7.30114780585603,0.111111111111111,-0.0759886262254915,"Marine"
"1:2228",7200,"Asterropteryx semipunctata",2378149,6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","2.36","0",1471,7.29369772060144,0.222222222222222,0.0356399693115794,"Marine"
"1:2229",7210,"Ctenogobiops pomastictus",2379152,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.25","0.4049",302,5.71042701737487,0.185185185185185,0.0606512921946951,"Marine"
"1:2230",7215,"Fusigobius neophytus",2377776,8,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"-1",0,"null","null","2.89","0.25",645,6.46925031679577,0.296296296296296,0.148622481212533,"Marine"
"1:2231",7224,"Valenciennea helsdingenii",2377363,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.41",161,5.08140436498446,0.148148148148148,0.0459116214476275,"Marine"
"1:2232",7225,"Valenciennea longipinnis",2377347,7,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.01","0.14","null","null",289,5.66642668811243,0.259259259259259,0.136418745132214,"Marine"
"1:2233",7226,"Valenciennea muralis",2377369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.5","0.37",528,6.26909628370626,0.037037037037037,-0.105562904298154,"Marine"
"1:2234",7245,"Signigobius biocellatus",2379211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.5","0.37",202,5.30826769740121,0.037037037037037,-0.0723443776479829,"Marine"
"1:2235",7247,"Asterropteryx ensifera",2378144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",252,5.52942908751142,0.037037037037037,-0.0805010236893878,"Marine"
"1:2236",7255,"Callogobius hasseltii",2379367,7,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"-1",0,"3.13","0.36","null","null",270,5.59842195899838,0.259259259259259,0.139053822079551,"Marine"
"1:2237",7280,"Sinobatis melanosoma",2419141,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.82","0.49",6,1.79175946922805,0.0740740740740741,0.0138090223004006,"Marine"
"1:2238",7281,"Ateleopus japonicus",5204668,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.24","0.73",515,6.24416690066374,0.0740740740740741,-0.0678783930952303,"Marine"
"1:2239",7282,"Bryaninops tigris",2375625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",38,3.63758615972639,0.037037037037037,-0.0397908378231874,"Marine"
"1:2240",7298,"Symbolophorus boops",2406148,8,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.45","0.52",524,6.26149168432104,0.296296296296296,0.153892873683769,"Marine"
"1:2241",7302,"Atherion elymus",8104370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",457,6.12468339089421,0.037037037037037,-0.101643419179183,"Marine"
"1:2242",7306,"Myripristis kuntee",2356984,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.36","0.24","3.1","0.3",1303,7.17242457712485,0.148148148148148,-0.030234764547488,"Marine"
"1:2243",7308,"Myripristis pralinia",2357054,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.460000038","0.4977",768,6.64378973314767,0.0740740740740741,-0.0785646718153591,"Marine"
"1:2244",7309,"Myripristis violacea",2357028,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","3.450000048","0.5272",1214,7.10167597161944,0.111111111111111,-0.0627744899060121,"Marine"
"1:2245",7310,"Neoniphon argenteus",5204756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.96","0.59",314,5.74939298590825,0.037037037037037,-0.0889809721224619,"Marine"
"1:2246",7317,"Gymnapistes marmoratus",2335252,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"3.28","0.28","3.68","0.55",852,6.74758652682932,0.111111111111111,-0.0451218438484978,"Marine"
"1:2247",7321,"Pseudanthias rubrizonatus",2387622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",176,5.17048399503815,0.037037037037037,-0.0678241251338724,"Marine"
"1:2248",7327,"Balistes capriscus",2407107,20,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,"-1",0,"4.06","0.2","3.45","0.4",3589,8.18562889114761,0.740740740740741,0.502392572586114,"Marine"
"1:2249",7329,"Epinephelus awoara",2388451,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","3.64","0.55",139,4.93447393313069,0.111111111111111,0.0126698632859094,"Marine"
"1:2250",7345,"Epinephelus flavocaeruleus",2388221,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.16","0.55",452,6.11368217983223,0.0740740740740741,-0.0642880813377628,"Marine"
"1:2251",7353,"Epinephelus miliaris",2388195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.76","0.62",42,3.73766961828337,0.037037037037037,-0.041607755640604,"Marine"
"1:2252",7362,"Epinephelus socialis",2388537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.18","0.64",60,4.0943445622221,0.037037037037037,-0.0474541099663204,"Marine"
"1:2253",7372,"Plectropomus laevis",5210141,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.14","0.57",1254,7.13409372119287,0.037037037037037,-0.138877050557904,"Marine"
"1:2254",7373,"Plectropomus punctatus",5210136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.46","0.79",29,3.36729582998647,0.037037037037037,-0.0346754068884164,"Marine"
"1:2255",7375,"Triso dermopterus",2387540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",82,4.40671924726425,0.037037037037037,-0.0519621164152044,"Marine"
"1:2256",7381,"Dasyatis brevis",2419457,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.84","0.6",614,6.41999492814714,0.037037037037037,-0.109375414095912,"Marine"
"1:2257",7385,"Vinciguerria nimbaria",2346841,6,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.2","0.1","3.12","0.27",3158,8.05769419481559,0.222222222222222,-0.0105256651659522,"Marine"
"1:2258",7388,"Danaphos oculatus",2347606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3","0",1186,7.07834157955767,0.037037037037037,-0.135425349988161,"Marine"
"1:2259",7389,"Sternoptyx diaphana",2347557,11,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"3.44","0.161","3.07","0.21",4144,8.32941678393932,0.407407407407407,0.162749106301881,"Marine"
"1:2260",7390,"Polyipnus nuttingi",2347537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.27","0.3",30,3.40119738166216,0.037037037037037,-0.0353224560394591,"Marine"
"1:2261",7392,"Argyropelecus sladeni",2347588,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.05","0.16",1947,7.5740450053722,0.0740740740740741,-0.131946364255411,"Marine"
"1:2262",7395,"Melanostomias valdiviae",2347153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.2","0.73",166,5.11198778835654,0.037037037037037,-0.0660730239541509,"Marine"
"1:2263",7399,"Synodus ulae",5212640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.199999809","0.73",268,5.59098698051086,0.037037037037037,-0.0828800952090246,"Marine"
"1:2264",7406,"Bolinichthys longipes",2405787,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.1","0.22",2319,7.74889133725553,0.0740740740740741,-0.14291172353625,"Marine"
"1:2265",7408,"Diaphus schmidti",2406190,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.15","0.37",423,6.04737217904628,0.222222222222222,0.0858481477392373,"Marine"
"1:2266",7409,"Diogenichthys atlanticus",2406022,8,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.11","0.25",3437,8.14235427684983,0.296296296296296,0.0598196715940069,"Marine"
"1:2267",7413,"Lampanyctus nobilis",2405957,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.12","0.28",1278,7.15305163493748,0.0740740740740741,-0.103052056517182,"Marine"
"1:2268",7414,"Lampanyctus steinbecki",2405994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.08","0.19",879,6.77878489768518,0.0740740740740741,-0.083365563356292,"Marine"
"1:2269",7421,"Triphoturus nigrescens",2405672,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.07","0.21",1807,7.49942329059223,0.0740740740740741,-0.126888611409099,"Marine"
"1:2270",7422,"Neoscopelus macrolepidotus",5213276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.2","0.73",806,6.69208374250663,0.0740740740740741,-0.0801615186623053,"Marine"
"1:2271",7423,"Benthosema fibulatum",2406087,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.2","0.33",588,6.37672694789863,0.0740740740740741,-0.0712490180349802,"Marine"
"1:2272",7428,"Centrobranchus andreae",2405828,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",192,5.25749537202778,0.0740740740740741,-0.0335803723456894,"Marine"
"1:2273",7436,"Diaphus perspicillatus",2406273,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.12","0.29",761,6.63463335786169,0.185185185185185,0.032835840822681,"Marine"
"1:2274",7438,"Diaphus metopoclampus",2406278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.25","0.38",673,6.51174532964473,0.037037037037037,-0.111758833361582,"Marine"
"1:2275",7441,"Nannobrachium nigrum",2405601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.06","0.19",482,6.1779441140506,0.037037037037037,-0.103141193178841,"Marine"
"1:2276",7453,"Luzonichthys waitei",2388663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",134,4.89783979995091,0.037037037037037,-0.0605579410138727,"Marine"
"1:2277",7456,"Pseudanthias lori",2387611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",104,4.64439089914137,0.037037037037037,-0.0556211758759856,"Marine"
"1:2278",7458,"Pseudanthias luzonensis",2387634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",37,3.61091791264422,0.037037037037037,-0.039296549234522,"Marine"
"1:2279",7460,"Pseudanthias smithvanizi",2387605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",81,4.39444915467244,0.037037037037037,-0.0517854839953174,"Marine"
"1:2280",7464,"Gymnothorax steindachneri",2403900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.5","0.8",76,4.33073334028633,0.037037037037037,-0.0508752563141029,"Marine"
"1:2281",7473,"Leiuranus semicinctus",2404455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.06","0.26","3.5","0.37",689,6.53524127101366,0.037037037037037,-0.1123981097167,"Marine"
"1:2282",7480,"Periophthalmus argentilineatus",2376955,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.26","0.4",824,6.71417052990947,0.0740740740740741,-0.0809343879756259,"Marine"
"1:2283",7482,"Periophthalmus kalolo",2376991,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.26","0.4",203,5.31320597904179,0.111111111111111,0.00155819289469487,"Marine"
"1:2284",7483,"Cheilodactylus vittatus",2392120,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.420000076","0.4697",48,3.87120101090789,0.148148148148148,0.0671933504234865,"Marine"
"1:2285",7493,"Pherallodichthys meshimaensis",2411592,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","3.54","0.48",10,2.30258509299405,0.111111111111111,0.052990615098483,"Marine"
"1:2286",7499,"Colomesus psittacus",2407611,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.6","0.5",328,5.79301360838414,0.037037037037037,-0.0906180003207139,"Marine"
"1:2287",7502,"Aldrovandia affinis",5213262,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.3","0.4",464,6.13988455222626,0.222222222222222,0.0831071186566249,"Marine"
"1:2288",7523,"Cynoglossus arel",2409600,13,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,"-1",0,"3.46","0.098","3.25999999","0.4638",173,5.15329159449778,0.481481481481481,0.377145825563216,"Marine"
"1:2289",7524,"Membras analis",2412236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",5,1.6094379124341,0.037037037037037,-0.025490647318319,"Marine"
"1:2290",7532,"Symphurus plagusia",2409465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.28","0.39",212,5.35658627467201,0.037037037037037,-0.0740474874409135,"Marine"
"1:2291",7533,"Eugerres brasilianus",2369342,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.39","0.43",135,4.90527477843843,0.0740740740740741,-0.0236895810907895,"Marine"
"1:2292",7535,"Genyatremus luteus",2382789,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","3.5","0.5",199,5.29330482472449,0.222222222222222,0.113356725111385,"Marine"
"1:2293",7546,"Gymnothorax funebris",2403964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.01","0.71",559,6.3261494731551,0.0740740740740741,-0.0699786514838593,"Marine"
"1:2294",7547,"Gymnothorax moringa",2404065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.5","0.8","4.5","0.8",1561,7.35308192051543,0.037037037037037,-0.153693894885779,"Marine"
"1:2295",7548,"Gymnothorax vicinus",2403930,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.26","0.62","4.26","0.65",672,6.51025834052315,0.148148148148148,-0.000607763316341964,"Marine"
"1:2296",7557,"Polymixia nobilis",2410396,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.2","0.73",125,4.8283137373023,0.148148148148148,0.0520579162316363,"Marine"
"1:2297",7559,"Atrosalarias holomelas",5961991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","2","0",175,5.16478597392351,0.0740740740740741,-0.0306119303005563,"Marine"
"1:2298",7561,"Ecsenius midas",2396077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","2.64","0.29",143,4.96284463025991,0.0740740740740741,-0.0250491932968627,"Marine"
"1:2299",7562,"Istiblennius dussumieri",2395247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"-1",0,"null","null","2","0",744,6.61204103483309,0.037037037037037,-0.114614917147745,"Marine"
"1:2300",7569,"Blenniella bilitonensis",2395961,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"1.98","0","null","null",393,5.97380961186926,0.0740740740740741,-0.0599505189253241,"Marine"
"1:2301",7573,"Nesiarchus nasutus",2397789,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.33","0.71",437,6.07993319509559,0.037037037037037,-0.100328411497532,"Marine"
"1:2302",7585,"Cirrhilabrus melanomarginatus",2383826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",94,4.54329478227,0.037037037037037,-0.0539919840304883,"Marine"
"1:2303",7609,"Atlantoraja cyclophora",2419894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.5","0.5",144,4.969813299576,0.037037037037037,-0.0622573899347603,"Marine"
"1:2304",7614,"Leucoraja circularis",2419863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.5","0.37",258,5.55295958492162,0.037037037037037,-0.0814080901534693,"Marine"
"1:2305",7615,"Rajella fyllae",2420418,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"3.37","0.162","3.24","0.4",298,5.6970934865054,0.185185185185185,0.0611628205607153,"Marine"
"1:2306",7619,"Leucoraja fullonica",2419849,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,"-1",0,"null","null","3.5","0.37",77,4.34380542185368,0.259259259259259,0.171160865726343,"Marine"
"1:2307",7631,"Zebrasoma gemmatum",2379867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"-1",0,"null","null","2","0",27,3.29583686600433,0.037037037037037,-0.0333188683043299,"Marine"
"1:2308",7633,"Acantholabrus palloni",2383144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.5","0.37",96,4.56434819146784,0.037037037037037,-0.054320067729704,"Marine"
"1:2309",7634,"Melichthys indicus",2407156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","2.95","0.29",160,5.07517381523383,0.0740740740740741,-0.0279880543887673,"Marine"
"1:2310",7641,"Bothus mancus",5213855,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.38","null","4.12","0.74",467,6.1463292576689,0.111111111111111,-0.0281864937377943,"Marine"
"1:2311",7644,"Coryphoblennius galerita",2395367,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"2.28","null","3.5","0.5",636,6.45519856334012,0.148148148148148,0.000837626984274836,"Marine"
"1:2312",7648,"Gobius cruentatus",8187685,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.37","0.2","3.53","0.48",219,5.3890717298165,0.111111111111111,-0.00114774217848425,"Marine"
"1:2313",7654,"Chirodactylus brachydactylus",2392186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.5","0.37",471,6.15485809401642,0.037037037037037,-0.102500501738314,"Marine"
"1:2314",7655,"Chirodactylus jessicalenorum",2392190,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.82","0.53",41,3.71357206670431,0.111111111111111,0.03289772649898,"Marine"
"1:2315",7664,"Ecsenius namiyei",2396040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"-1",0,"null","null","2","0",221,5.39816270151775,0.037037037037037,-0.0755542907739386,"Marine"
"1:2316",7680,"Cynoglossus durbanensis",2409719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.5","0.37",25,3.2188758248682,0.037037037037037,-0.0318798289693989,"Marine"
